Fecha, Calle, Tipo de Siniestro, Gravedad, Dia Semana, Hora, Departamento, Localidad, fixed, X, Y 
10/7/2020,, AGRACIADA, CAÍDA, LEVE, VIERNES, 18, SALTO, SALTO, 1, 408660, 6527345 
10/7/2020,, RUTA TREINTA BY-PASS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 21, ARTIGAS, ARTIGAS, 1, 550025, 6634690 
10/7/2020,, BOULEVARD JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 18, MONTEVIDEO, MONTEVIDEO, 1, 572855, 6144685 
11/7/2020,, SIN DATOS, ATROPELLO DE ANIMALES, SIN LESIONADOS, SÁBADO, 3, FLORES, SIN DATOS, 1, 505490, 6292325 
11/7/2020,, AVENIDA ESPAÑA, DESPISTE, LEVE, SÁBADO, 4, CERRO LARGO, MELO, 1, 765000, 6415175 
11/7/2020,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 8, CANELONES, SIN DATOS, 1, 600935, 6173605 
11/7/2020,, SIN DATOS, ATROPELLO DE ANIMALES, SIN LESIONADOS, SÁBADO, 8, FLORES, SIN DATOS, 1, 498895, 6258265 
11/7/2020,, SIN DATOS, DESPISTE, LEVE, SÁBADO, 9, DURAZNO, SIN DATOS, 1, 550365, 6335490 
11/7/2020,, JOSE ENRIQUE RODO, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 12, MONTEVIDEO, MONTEVIDEO, 1, 575350, 6137310 
11/7/2020,, CERRO LARGO, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 14, MONTEVIDEO, MONTEVIDEO, 1, 574140, 6137640 
11/7/2020,, AVENIDA GENERAL EUGENIO GARZON, COLISIÓN ENTRE VEHÍCULOS, GRAVE, SÁBADO, 15, MONTEVIDEO, MONTEVIDEO, 1, 571320, 6145805 
11/7/2020,, MUNICIPIO, ATROPELLO DE ANIMALES, LEVE, SÁBADO, 17, COLONIA, SIN DATOS, 1, 423175, 6187465 
11/7/2020,, TORRES GARCIAS Y LOS SAUCES, CAÍDA, LEVE, SÁBADO, 19, CANELONES, BARROS BLANCOS, 1, 589540, 6152995 
11/7/2020,, MANUEL FERREIRA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 20, SORIANO, MERCEDES, 1, 404750, 6320405 
11/7/2020,, SIN DATOS, ATROPELLO DE ANIMALES, SIN LESIONADOS, SÁBADO, 21, SORIANO, SIN DATOS, 1, 396065, 6304575 
12/7/2020,, VEINTICINCO DE MAYO, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 9, MALDONADO, MALDONADO, 1, 686695, 6135125 
12/7/2020,, RUTAS Nº 5 Y 12, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 9, FLORIDA, SIN DATOS, 1, 575430, 6222685 
12/7/2020,, DANIEL FERNANDEZ CRESPO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 17, COLONIA, JUAN LACAZE, 1, 459360, 6189945 
12/7/2020,, AVENIDA CARLOS MARIA RAMIREZ, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 15, ARTIGAS, ARTIGAS, 1, 550120, 6636500 
12/7/2020,, AV GIANNATTASIO Y VARELA CASERES, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 16, CANELONES, LAGOMAR, 1, 592715, 6144440 
12/7/2020,, AVENIDA GENERAL SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 17, MONTEVIDEO, MONTEVIDEO, 1, 574790, 6141125 
12/7/2020,, DOMINGO ARAMBURU, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 22, MONTEVIDEO, MONTEVIDEO, 1, 575350, 6139570 
13/7/2020,, AVENIDA DOCTOR LUIS ALBERTO DE HERRERA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 6, MONTEVIDEO, MONTEVIDEO, 1, 577885, 6138970 
13/7/2020,, ZORRILLA DE SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 15, ROCHA, ROCHA, 1, 745115, 6180900 
13/7/2020,, AVENIDA SARANDI, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 18, RIVERA, RIVERA, 1, 639330, 6580230 
13/7/2020,, SIN DATOS, DESPISTE, SIN LESIONADOS, LUNES, 18, SORIANO, SIN DATOS, 1, 415035, 6298465 
14/7/2020,, SARANDI, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 11, COLONIA, CARMELO, 1, 381820, 6238790 
14/7/2020,, SIN DATOS, DESPISTE, SIN LESIONADOS, MARTES, 12, CANELONES, SIN DATOS, 1, 560930, 6167745 
14/7/2020,, SIN DATOS, DESPISTE, LEVE, MARTES, 15, FLORIDA, SIN DATOS, 1, 607325, 6260900 
14/7/2020,, RUTA 40, DESPISTE, LEVE, MARTES, 16, LAVALLEJA, SIN DATOS, 1, 628580, 6208130 
14/7/2020,, AVENIDA GENERAL FLORES, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, MARTES, 19, MONTEVIDEO, MONTEVIDEO, 1, 574555, 6139400 
14/7/2020,, BRUNO MENDEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 20, MONTEVIDEO, MONTEVIDEO, 1, 575515, 6142550 
14/7/2020,, DOCTOR LUIS ALBERTO DE HERRERA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 18, SALTO, SALTO, 1, 408980, 6527820 
15/7/2020,, INGLATERRA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 8, RIO NEGRO, FRAY BENTOS, 1, 377225, 6334650 
15/7/2020,, CAMINO A PASO DE LOS NOVILLOS, DESPISTE, SIN LESIONADOS, MIÉRCOLES, 7, TACUAREMBO, SIN DATOS, 1, 624610, 6461745 
15/7/2020,, BOULEVARD GENERAL ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 10, MONTEVIDEO, MONTEVIDEO, 1, 572980, 6140845 
14/10/2020,, RUTA 39, CAÍDA, LEVE, MIÉRCOLES, 6, MALDONADO, SIN DATOS, 1, 687460, 6139600 
14/10/2020,, DOCTOR SEBASTIAN RODRIGUEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 8, MONTEVIDEO, MONTEVIDEO, 1, 578375, 6146625 
1/7/2020,, SIN DATOS, ATROPELLO DE ANIMALES, SIN LESIONADOS, MIÉRCOLES, 10, TACUAREMBO, SIN DATOS, 1, 549975, 6388290 
1/7/2020,, SANTIAGO VAZQUEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 13, DURAZNO, DURAZNO, 1, 544815, 6306625 
1/7/2020,, CESAR BATLLE PACHECO, ATROPELLO DE ANIMALES, LEVE, MIÉRCOLES, 15, MONTEVIDEO, MONTEVIDEO, 1, 579105, 6145545 
1/7/2020,, PARAGUAY, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 14, MONTEVIDEO, MONTEVIDEO, 1, 573690, 6138080 
1/7/2020,, CALLE 2, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 17, TACUAREMBO, ACHAR, 1, 576860, 6414310 
1/7/2020,, SIN DATOS, DESPISTE, SIN LESIONADOS, MIÉRCOLES, 17, MALDONADO, LA CAPUERA, 1, 672455, 6140535 
1/7/2020,, GENERAL JUAN ANTONIO LAVALLEJA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 18, LAVALLEJA, MINAS, 1, 662085, 6194305 
2/7/2020,, AVENIDA JOSE BELLONI, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 12, MONTEVIDEO, MONTEVIDEO, 1, 579280, 6142980 
2/7/2020,, GOLONDRINAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 19, MALDONADO, MALDONADO, 1, 685985, 6136145 
2/7/2020,, SIN DATOS, ATROPELLO DE ANIMALES, LEVE, JUEVES, 20, SORIANO, SIN DATOS, 1, 447495, 6269025 
2/7/2020,, VENTURA ESQ REPUBLICA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 18, CANELONES, BARROS BLANCOS, 1, 591440, 6153775 
2/7/2020,, AVENIDA URUGUAY, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 23, MONTEVIDEO, MONTEVIDEO, 1, 574260, 6137440 
3/7/2020,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 1, CANELONES, EL PINAR, 1, 598115, 6149740 
3/7/2020,, SANTIAGO VAZQUEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 9, LAVALLEJA, MINAS, 1, 661695, 6195520 
3/7/2020,, FELIPE PEREZ DE SOSA, DESPISTE, SIN LESIONADOS, VIERNES, 12, MONTEVIDEO, MONTEVIDEO, 1, 570685, 6144730 
3/7/2020,, SIN DATOS, CAÍDA, LEVE, VIERNES, 14, CANELONES, SIN DATOS, 1, 567175, 6174930 
3/7/2020,, BOULEVARD GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 15, PAYSANDU, PAYSANDU, 1, 399150, 6423465 
3/7/2020,, LIBERTOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 15, CERRO LARGO, MELO, 1, 769460, 6415150 
3/7/2020,, LAS FOCAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 18, MALDONADO, PUNTA DEL ESTE, 1, 687970, 6129615 
4/7/2020,, RIVERA, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, SÁBADO, 1, SAN JOSE, DELTA DEL TIGRE Y VILLAS, 1, 556080, 6152720 
4/7/2020,, ZELMAR MICHELINI, DESPISTE, SIN LESIONADOS, SÁBADO, 4, PAYSANDU, PAYSANDU, 1, 396885, 6424050 
4/7/2020,, SIN DATOS, DESPISTE, LEVE, SÁBADO, 6, CANELONES, SIN DATOS, 1, 587660, 6157580 
4/7/2020,, RUTA 40, DESPISTE, LEVE, SÁBADO, 13, LAVALLEJA, SIN DATOS, 1, 641885, 6226210 
3/7/2020,, JOAQUIN SUAREZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 5, CERRO LARGO, MELO, 1, 766520, 6414210 
4/7/2020,, EJIDO, DESPISTE, LEVE, SÁBADO, 15, MONTEVIDEO, MONTEVIDEO, 1, 574310, 6136815 
4/7/2020,, TOMAS BERRETA, ATROPELLO DE ANIMALES, LEVE, SÁBADO, 16, CANELONES, SIN DATOS, 1, 569870, 6153305 
4/7/2020,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 17, CANELONES, FRACC. SOBRE RUTA 74, 1, 588970, 6155450 
4/7/2020,, PORONGOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 17, MONTEVIDEO, MONTEVIDEO, 1, 574925, 6139465 
4/7/2020,, GENERAL MANUEL ORIBE, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 18, CERRO LARGO, MELO, 1, 765960, 6414410 
4/7/2020,, GENERAL JOSE G. ARTIGAS, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, SÁBADO, 21, FLORIDA, SARANDI GRANDE, 1, 562730, 6267550 
4/7/2020,, CONCILIACION, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 21, MONTEVIDEO, MONTEVIDEO, 1, 570905, 6142005 
5/7/2020,, CALDERON DE LA BARCA, CAÍDA, GRAVE, DOMINGO, 4, MONTEVIDEO, MONTEVIDEO, 1, 570725, 6148715 
5/7/2020,, AVENIDA SORIANO, CAÍDA, LEVE, DOMINGO, 11, PAYSANDU, PAYSANDU, 1, 398215, 6422885 
5/7/2020,, RUTA 12. MOJON 18 Y 1/27, DESPISTE, SIN LESIONADOS, DOMINGO, 9, MALDONADO, SIN DATOS, 1, 680595, 6155175 
5/7/2020,, SANTIAGO LAWRY, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 12, RIO NEGRO, FRAY BENTOS, 1, 378800, 6334720 
5/7/2020,, VEINTICINCO DE AGOSTO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 16, FLORES, TRINIDAD, 1, 508265, 6291555 
5/7/2020,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 15, CANELONES, SIN DATOS, 1, 558965, 6169505 
5/7/2020,, PERSEO, DESPISTE, LEVE, DOMINGO, 15, MONTEVIDEO, MONTEVIDEO, 1, 582115, 6146675 
5/7/2020,, CONCILIACION, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 18, MONTEVIDEO, MONTEVIDEO, 1, 570905, 6142005 
6/7/2020,, RUTA NACIONAL OCHO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 7, MONTEVIDEO, MONTEVIDEO, 1, 582695, 6147310 
6/7/2020,, SAN JOSE, ATROPELLO DE PEATÓN, LEVE, LUNES, 11, MONTEVIDEO, MONTEVIDEO, 1, 573990, 6137000 
6/7/2020,, AVENIDA LUIS BATLLE BERRES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 14, MONTEVIDEO, MONTEVIDEO, 1, 566530, 6144880 
15/7/2020,, GENERAL MANUEL ORIBE, CAÍDA, SIN LESIONADOS, MIÉRCOLES, 9, TACUAREMBO, TACUAREMBO, 1, 596310, 6491650 
15/7/2020,, AVENIDA PETRINI, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 13, DURAZNO, SARANDI DEL YI, 1, 627875, 6310315 
15/7/2020,, ALEJANDRO GALLINAL, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 14, FLORIDA, FLORIDA, 1, 571835, 6226995 
15/7/2020,, JOSE ENRIQUE RODO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 14, SORIANO, MERCEDES, 1, 404615, 6320590 
15/7/2020,, URUGUAY, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 17, CANELONES, SANTA ROSA, 1, 588330, 6181870 
17/10/2020,, RUTA 12 KM 134, DESPISTE, LEVE, SÁBADO, 14, COLONIA, SIN DATOS, 1, 482420, 6239800 
17/10/2020,, SIN DATOS, DESPISTE, LEVE, SÁBADO, 15, COLONIA, SIN DATOS, 1, 430900, 6189205 
17/10/2020,, RUTA 64, DESPISTE, LEVE, SÁBADO, 14, CANELONES, SIN DATOS, 1, 569590, 6181335 
17/10/2020,, SIN DATOS, CAÍDA, SIN LESIONADOS, SÁBADO, 18, CANELONES, SANTA LUCIA, 1, 557220, 6189495 
18/10/2020,, SIN DATOS, CAÍDA, SIN LESIONADOS, DOMINGO, 2, SORIANO, SIN DATOS, 1, 407025, 6321195 
18/10/2020,, CIUDADELA, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, DOMINGO, 6, MONTEVIDEO, MONTEVIDEO, 1, 573085, 6137205 
18/10/2020,, SIN DATOS, DESPISTE, LEVE, DOMINGO, 4, SAN JOSE, SIN DATOS, 1, 526945, 6172435 
15/7/2020,, JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 1, TACUAREMBO, TACUAREMBO, 1, 597890, 6488975 
15/7/2020,, AVENIDA APOLON DE MIRBEK, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 18, SALTO, SALTO, 1, 408555, 6529280 
15/7/2020,, VEINTIUNO DE SETIEMBRE, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 19, MONTEVIDEO, MONTEVIDEO, 1, 577520, 6135500 
16/7/2020,, CAMINO LA ROMANA, ATROPELLO DE ANIMALES, SIN LESIONADOS, JUEVES, 1, MALDONADO, SIN DATOS, 1, 685630, 6145715 
16/7/2020,, INGENIERO LUIS FRANZINI, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 11, MONTEVIDEO, MONTEVIDEO, 1, 576830, 6136220 
16/7/2020,, AVENIDA GENERAL FLORES, CAÍDA, LEVE, JUEVES, 13, MONTEVIDEO, MONTEVIDEO, 1, 577930, 6144730 
16/7/2020,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 15, MALDONADO, MALDONADO, 1, 686495, 6135435 
16/7/2020,, RAMBLA CLAUDIO WILLIMAN, DESPISTE, SIN LESIONADOS, JUEVES, 16, MALDONADO, PUNTA DEL ESTE, 1, 688015, 6130845 
16/7/2020,, FRANKLIN DELANO ROOSEVELT, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 20, LAVALLEJA, MINAS, 1, 661845, 6194625 
16/7/2020,, SIN DATOS, DESPISTE, LEVE, JUEVES, 21, CANELONES, SIN DATOS, 1, 586375, 6159870 
16/7/2020,, PAUL HARRIS, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 21, CANELONES, SOLYMAR, 1, 594030, 6145380 
17/7/2020,, CONSTITUYENTE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 10, MONTEVIDEO, MONTEVIDEO, 1, 574940, 6137055 
15/7/2020,, CAMINO PETTIROSI, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 18, MONTEVIDEO, MONTEVIDEO, 1, 578985, 6148500 
17/7/2020,, AVENIDA ITALIA, CAÍDA, LEVE, VIERNES, 14, RIVERA, RIVERA, 1, 638760, 6579535 
17/7/2020,, CURVA MATONTE, DESPISTE, LEVE, VIERNES, 16, FLORIDA, SIN DATOS, 1, 561770, 6223045 
17/7/2020,, SIN DATOS, DESPISTE, LEVE, VIERNES, 16, COLONIA, SIN DATOS, 1, 382145, 6250755 
17/7/2020,, GUILLERMO TELL, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 18, COLONIA, NUEVA HELVECIA, 1, 478480, 6205910 
18/7/2020,, CARMELO, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 2, COLONIA, NUEVA PALMIRA, 1, 370155, 6250890 
18/7/2020,, SIN DATOS, DESPISTE, LEVE, SÁBADO, 11, SAN JOSE, SIN DATOS, 1, 539160, 6163500 
18/7/2020,, DOCTOR LUIS BATLLE BERRES, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 13, CANELONES, SIN DATOS, 1, 570715, 6156495 
18/7/2020,, SIN DATOS, DESPISTE, SIN LESIONADOS, SÁBADO, 16, PAYSANDU, SIN DATOS, 1, 409505, 6408420 
18/7/2020,, BENITO NARDONE, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 18, MALDONADO, CERRO PELADO, 1, 684755, 6138270 
18/7/2020,, PASO DE LA CRUZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, SÁBADO, 19, SORIANO, SIN DATOS, 1, 413820, 6325305 
18/7/2020,, RINCON, COLISIÓN ENTRE VEHÍCULOS, GRAVE, SÁBADO, 22, RIO NEGRO, FRAY BENTOS, 1, 377650, 6334810 
18/7/2020,, MARTIN ETCHEGOYEN, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 22, DURAZNO, DURAZNO, 1, 544575, 6305950 
18/7/2020,, GENERAL ARTIGAS, DESPISTE, LEVE, SÁBADO, 22, CANELONES, PROGRESO, 1, 571720, 6160880 
18/7/2020,, AVENIDA GENERAL EUGENIO GARZON, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 23, MONTEVIDEO, MONTEVIDEO, 1, 571320, 6145805 
19/7/2020,, RIO DE LA PLATA, CAÍDA, LEVE, DOMINGO, 2, SAN JOSE, PLAYA PASCUAL, 1, 549895, 6154645 
19/7/2020,, AVENIDA JOSE ENRIQUE RODO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, DOMINGO, 3, SALTO, SALTO, 1, 410975, 6528445 
19/7/2020,, DOMINGO BAQUE, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 11, COLONIA, COLONIA DEL SACRAMENTO, 1, 422795, 6185785 
19/7/2020,, GAUNA, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 9, MONTEVIDEO, MONTEVIDEO, 1, 579615, 6139295 
19/7/2020,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 10, TREINTA Y TRES, SIN DATOS, 1, 743630, 6330580 
19/7/2020,, A 5 KM DE RUTA 1 KM 61 POR CAMINO VECINAL, CAÍDA, LEVE, DOMINGO, 15, SAN JOSE, SIN DATOS, 1, 523460, 6170360 
19/7/2020,, CHASQUE DE LOS SANTOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 16, RIVERA, RIVERA, 1, 637280, 6582480 
19/7/2020,, BOULEVARD GENERAL ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 17, MONTEVIDEO, MONTEVIDEO, 1, 576290, 6138535 
18/10/2020,, PRESIDENTE GIRO, DESPISTE, LEVE, DOMINGO, 7, RIVERA, LAGUNON, 1, 634890, 6583290 
18/10/2020,, ANTONIO ORLANDO GIORDANO, CAÍDA, LEVE, DOMINGO, 13, DURAZNO, DURAZNO, 1, 546200, 6304025 
18/10/2020,, JULIAN LAGUNA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 20, MONTEVIDEO, MONTEVIDEO, 1, 569115, 6144055 
19/10/2020,, MANUEL ORIBE, COLISIÓN ENTRE VEHÍCULOS, GRAVE, LUNES, 10, SORIANO, MERCEDES, 1, 404445, 6320020 
20/10/2020,, RUTA 39 KM 64, ATROPELLO DE ANIMALES, LEVE, MARTES, 5, MALDONADO, SIN DATOS, 1, 701370, 6190450 
19/7/2020,, RUTA 8 KM 133.900, DESPISTE, LEVE, DOMINGO, 15, LAVALLEJA, SIN DATOS, 1, 682195, 6201180 
19/7/2020,, RAMBLA VEINTICINCO DE AGOSTO DE 1825, CAÍDA, LEVE, DOMINGO, 18, MONTEVIDEO, MONTEVIDEO, 1, 572520, 6137435 
19/7/2020,, DOMINGO ARAMBURU, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 17, MONTEVIDEO, MONTEVIDEO, 1, 574770, 6139650 
19/7/2020,, ITUZAINGO, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 22, PAYSANDU, PAYSANDU, 1, 398410, 6423540 
19/7/2020,, BERNARDO BERRO, CAÍDA, LEVE, DOMINGO, 21, SALTO, SALTO, 1, 414700, 6527465 
6/7/2020,, JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 9, SAN JOSE, SAN JOSE DE MAYO, 1, 526040, 6200095 
6/7/2020,, GENERAL JUAN ANTONIO LAVALLEJA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 14, SORIANO, MERCEDES, 1, 404915, 6320115 
6/7/2020,, DIECINUEVE DE ABRIL, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 18, DURAZNO, DURAZNO, 1, 544240, 6307055 
6/7/2020,, ALEJANDRO GALLINAL, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 23, FLORIDA, FLORIDA, 1, 572930, 6225955 
7/7/2020,, JUAN ZORRILLA DE SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 9, SORIANO, DOLORES, 1, 386120, 6290015 
7/7/2020,, AVENIDA MANUEL PATULE, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 6, SALTO, SALTO, 1, 408240, 6524875 
7/7/2020,, VILLA SERRANA, CAÍDA, SIN LESIONADOS, MARTES, 12, LAVALLEJA, VILLA SERRANA, 1, 684895, 6200085 
7/7/2020,, AVENIDA ENTRAL, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 12, CANELONES, LOMAS DE SOLYMAR, 1, 598035, 6147965 
7/7/2020,, SIN DATOS, ATROPELLO DE ANIMALES, LEVE, MARTES, 19, CANELONES, SIN DATOS, 1, 567605, 6190020 
8/7/2020,, RAFAEL PEREZ DEL PUERTO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 13, MALDONADO, MALDONADO, 1, 686885, 6135025 
8/7/2020,, CNO. LOS AROMOS, DESPISTE, SIN LESIONADOS, MIÉRCOLES, 14, CANELONES, BARROS BLANCOS, 1, 589355, 6151930 
8/7/2020,, DOCTOR JOSE MARIA SILVA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 16, MONTEVIDEO, MONTEVIDEO, 1, 573835, 6144625 
8/7/2020,, SIN DATOS, DESPISTE, GRAVE, MIÉRCOLES, 16, CANELONES, SIN DATOS, 1, 567695, 6171070 
8/7/2020,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 17, CANELONES, SIN DATOS, 1, 576760, 6172355 
8/7/2020,, JUAN ACOSTA, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 19, MONTEVIDEO, MONTEVIDEO, 1, 576185, 6143090 
6/7/2020,, COLONIA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 18, MONTEVIDEO, MONTEVIDEO, 1, 573765, 6137195 
8/7/2020,, GENERAL JOSE G. ARTIGAS, ATROPELLO DE ANIMALES, SIN LESIONADOS, MIÉRCOLES, 18, MALDONADO, PIRIAPOLIS, 1, 658395, 6143140 
8/7/2020,, AVENIDA DAMASO ANTONIO LARRAÑAGA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 20, MONTEVIDEO, MONTEVIDEO, 1, 577840, 6143170 
8/7/2020,, AVENIDA ALFREDO ZITARROSA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 20, MALDONADO, MALDONADO, 1, 687875, 6136920 
8/7/2020,, DOCTOR LUIS ALBERTO DE HERRERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 21, TACUAREMBO, TACUAREMBO, 1, 597050, 6490945 
9/7/2020,, SANTA TERESA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 3, MALDONADO, MALDONADO, 1, 686985, 6135225 
9/7/2020,, RUTA 104, CAÍDA, SIN LESIONADOS, JUEVES, 6, MALDONADO, SIN DATOS, 1, 698845, 6137455 
9/7/2020,, HABANA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 8, MONTEVIDEO, MONTEVIDEO, 1, 579070, 6142005 
9/7/2020,, VILARDEBO, ATROPELLO DE PEATÓN, LEVE, JUEVES, 9, MONTEVIDEO, MONTEVIDEO, 1, 574425, 6140365 
9/7/2020,, TERESA CABANA DE MORENO, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 10, CANELONES, CANELONES, 1, 565920, 6180020 
9/7/2020,, COLONIA, ATROPELLO DE PEATÓN, LEVE, JUEVES, 10, MONTEVIDEO, MONTEVIDEO, 1, 573665, 6137190 
9/7/2020,, DOCTOR LUIS ALBERTO DE HERRERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 13, TACUAREMBO, TACUAREMBO, 1, 596160, 6491790 
